id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
ZHBOXVAI,MLH,CSD,LIL,MLH,0,1200,0,0,0,28,55,ERJ
OTCSFCOH,MLH,ST,LIL,MLH,0,1200,0,0,0,27,51,ERJ
HRCAQEDO,MLH,ST,LIL,MLH,0,1200,0,0,0,25,41,ERJ
FGJMWYFV,CDG,CP,MPL,CDG,0,1200,0,0,0,26,53,AirbusSmall
AGEKPGDI,CDG,FO,MPL,CDG,0,1200,0,0,0,24,53,AirbusSmall
SGTSEOHP,CDG,CSD,MPL,CDG,0,1200,0,0,0,26,44,AirbusSmall
XWQRQPHH,CDG,CSD,MPL,CDG,0,1200,0,0,0,29,57,AirbusSmall
CKIPHKRS,CDG,ST,MPL,CDG,0,1200,0,0,0,22,49,AirbusSmall
SFLRJTKO,CDG,ST,MPL,CDG,0,1200,0,0,0,21,43,AirbusSmall
FGDJSDBH,CDG,ST,MPL,CDG,0,1200,0,0,0,24,42,AirbusSmall
XGAVCELU,CDG,ST,MPL,CDG,0,1200,0,0,0,21,46,AirbusSmall
ANZMYPCM,CDG,ST,MPL,CDG,0,1200,0,0,0,25,44,AirbusSmall
AQBRNGPJ,CDG,ST,MPL,CDG,0,1200,0,0,0,26,48,AirbusSmall
NBOVSLRG,CDG,CP,DUS,CDG,0,1200,0,0,0,23,59,AirbusSmall
MYCHEDDP,CDG,FO,DUS,CDG,0,1200,0,0,0,25,59,AirbusSmall
UOXNNAIZ,CDG,CSD,DUS,CDG,0,1200,0,0,0,27,58,AirbusSmall
ZQMLWQAE,CDG,CSD,DUS,CDG,0,1200,0,0,0,21,54,AirbusSmall
YKZUJNED,CDG,ST,DUS,CDG,0,1200,0,0,0,22,47,AirbusSmall
SFIGCOWV,CDG,ST,DUS,CDG,0,1200,0,0,0,25,46,AirbusSmall
UEFUQFLF,CDG,ST,DUS,CDG,0,1200,0,0,0,28,42,AirbusSmall
YJRBEMTO,CDG,ST,DUS,CDG,0,1200,0,0,0,20,59,AirbusSmall
HGEURWKG,CDG,ST,DUS,CDG,0,1200,0,0,0,23,55,AirbusSmall
KRUWYHFM,CDG,ST,DUS,CDG,0,1200,0,0,0,22,48,AirbusSmall
AWQEZOKZ,ORY,CP,TLS,ORY,0,1200,0,0,0,27,52,AirbusSmall
RVJFFOGO,ORY,FO,TLS,ORY,0,1200,0,0,0,20,52,AirbusSmall
LOOEAIHU,ORY,CSD,TLS,ORY,0,1200,0,0,0,21,56,AirbusSmall
UNPKWRWB,ORY,CSD,TLS,ORY,0,1200,0,0,0,27,51,AirbusSmall
RRSTEVVC,ORY,ST,TLS,ORY,0,1200,0,0,0,20,55,AirbusSmall
GXPMHPWT,ORY,ST,TLS,ORY,0,1200,0,0,0,20,45,AirbusSmall
SVTYIFKH,ORY,ST,TLS,ORY,0,1200,0,0,0,26,55,AirbusSmall
BKYMNKDZ,ORY,ST,TLS,ORY,0,1200,0,0,0,26,42,AirbusSmall
ZIOUASJZ,ORY,ST,TLS,ORY,0,1200,0,0,0,27,58,AirbusSmall
MOJXLWTQ,ORY,ST,TLS,ORY,0,1200,0,0,0,20,49,AirbusSmall
IMXVKUWY,LYS,CP,LYS,LYS,0,1200,0,0,0,23,58,AirbusSmall
ENSLEWSW,LYS,FO,LYS,LYS,0,1200,0,0,0,20,47,AirbusSmall
DRPDNRLZ,LYS,CSD,LYS,LYS,0,1200,0,0,0,26,40,AirbusSmall
UATNLTII,LYS,CSD,LYS,LYS,0,1200,0,0,0,23,45,AirbusSmall
LDCALGOH,LYS,ST,LYS,LYS,0,1200,0,0,0,29,54,AirbusSmall
ZKZYCOSD,LYS,ST,LYS,LYS,0,1200,0,0,0,27,51,AirbusSmall
VYJIXUVA,LYS,ST,LYS,LYS,0,1200,0,0,0,22,47,AirbusSmall
BFEGHSOS,LYS,ST,LYS,LYS,0,1200,0,0,0,21,41,AirbusSmall
MCGMDQGX,LYS,ST,LYS,LYS,0,1200,0,0,0,27,50,AirbusSmall
CCTKQFBZ,LYS,ST,LYS,LYS,0,1200,0,0,0,23,55,AirbusSmall
GADUPJRS,CMN,CP,CMN,CMN,0,1200,0,0,0,23,48,AirbusBig
BTNMRTJE,CMN,FO,CMN,CMN,0,1200,0,0,0,20,59,AirbusBig
PEAFJMKH,CMN,CS,CMN,CMN,0,1200,0,0,0,29,40,AirbusBig
WIOWPUNL,CMN,CS,CMN,CMN,0,1200,0,0,0,21,56,AirbusBig
JTVAQTDN,CMN,ST,CMN,CMN,0,1200,0,0,0,20,42,AirbusBig
VFXKPEYF,CMN,ST,CMN,CMN,0,1200,0,0,0,20,59,AirbusBig
GLYLWWYM,CMN,ST,CMN,CMN,0,1200,0,0,0,22,40,AirbusBig
PCDDWFCS,CMN,ST,CMN,CMN,0,1200,0,0,0,20,52,AirbusBig
DOWUWROT,LIS,CP,MUC,LIS,0,1200,0,0,0,20,49,AirbusSmall
TCMTNRQU,LIS,FO,MUC,LIS,0,1200,0,0,0,27,53,AirbusSmall
YGAWDVXH,LIS,CSD,MUC,LIS,0,1200,0,0,0,21,56,AirbusSmall
HYTEGWJO,LIS,CSD,MUC,LIS,0,1200,0,0,0,26,59,AirbusSmall
NTNARDGI,LIS,ST,MUC,LIS,0,1200,0,0,0,28,48,AirbusSmall
WZTHYCJB,LIS,ST,MUC,LIS,0,1200,0,0,0,23,52,AirbusSmall
SLJJYNKE,LIS,ST,MUC,LIS,0,1200,0,0,0,26,44,AirbusSmall
ARZSLPRP,LIS,ST,MUC,LIS,0,1200,0,0,0,21,40,AirbusSmall
AFAOAERD,LIS,ST,MUC,LIS,0,1200,0,0,0,21,54,AirbusSmall
HWKLMAAQ,LIS,ST,MUC,LIS,0,1200,0,0,0,21,40,AirbusSmall
ZYRTHJVH,FCO,CP,FCO,FCO,0,1200,0,0,0,27,41,Fokker
YVCSEIAY,FCO,FO,FCO,FCO,0,1200,0,0,0,29,42,Fokker
ZOTVALBP,FCO,CSD,FCO,FCO,0,1200,0,0,0,24,43,Fokker
DNUFUWUM,FCO,ST,FCO,FCO,0,1200,0,0,0,23,59,Fokker
JNWUHPXP,FCO,ST,FCO,FCO,0,1200,0,0,0,23,41,Fokker
IFOOQWCL,FCO,ST,FCO,FCO,0,1200,0,0,0,22,46,Fokker
OFGZQBVG,BOD,CP,BOD,BOD,0,1200,0,0,0,25,58,BAE
VOTIMEUR,BOD,FO,BOD,BOD,0,1200,0,0,0,24,49,BAE
LMVGMOFW,BOD,CS,BOD,BOD,0,1200,0,0,0,20,43,BAE
PBEXMTUQ,BOD,ST,BOD,BOD,0,1200,0,0,0,20,56,BAE
LNFOKVSK,BOD,ST,BOD,BOD,0,1200,0,0,0,24,52,BAE
UBYKPGOB,BOD,ST,BOD,BOD,0,1200,0,0,0,24,41,BAE
GLLFJXQM,ORY,CP,ORY,ORY,0,1200,0,0,0,27,58,AirbusSmall
UIAGZSXM,ORY,FO,ORY,ORY,0,1200,0,0,0,23,49,AirbusSmall
NRGPJMVN,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,57,AirbusSmall
UJUUUFKH,ORY,CSD,ORY,ORY,0,1200,0,0,0,22,49,AirbusSmall
CNTGMLNU,ORY,ST,ORY,ORY,0,1200,0,0,0,27,50,AirbusSmall
CCVZYGCJ,ORY,ST,ORY,ORY,0,1200,0,0,0,21,54,AirbusSmall
KQWLHVLR,ORY,ST,ORY,ORY,0,1200,0,0,0,28,42,AirbusSmall
EEYECRBF,ORY,ST,ORY,ORY,0,1200,0,0,0,27,56,AirbusSmall
WFQZJTQU,ORY,ST,ORY,ORY,0,1200,0,0,0,29,56,AirbusSmall
DTZJOPUB,ORY,ST,ORY,ORY,0,1200,0,0,0,21,54,AirbusSmall
GXURYWKZ,MXP,CP,NTE,MXP,0,1200,0,0,0,29,57,Fokker
JNYVLJSU,MXP,FO,NTE,MXP,0,1200,0,0,0,24,50,Fokker
QNEQMLDS,MXP,CSD,NTE,MXP,0,1200,0,0,0,28,42,Fokker
PELTUMYM,MXP,ST,NTE,MXP,0,1200,0,0,0,22,45,Fokker
IDKSLTDP,MXP,ST,NTE,MXP,0,1200,0,0,0,25,43,Fokker
BCMGXPDK,MXP,ST,NTE,MXP,0,1200,0,0,0,24,51,Fokker
EXHQSAYT,PMO,CP,CTA,PMO,0,1200,0,0,0,24,48,AirbusSmall
XROMLGIF,PMO,FO,CTA,PMO,0,1200,0,0,0,26,45,AirbusSmall
QWHCUXSM,PMO,CSD,CTA,PMO,0,1200,0,0,0,23,51,AirbusSmall
JCYHYUNZ,PMO,CSD,CTA,PMO,0,1200,0,0,0,26,46,AirbusSmall
VKYXIAVH,PMO,ST,CTA,PMO,0,1200,0,0,0,28,50,AirbusSmall
BKVFEVIG,PMO,ST,CTA,PMO,0,1200,0,0,0,21,50,AirbusSmall
CGBRPOAP,PMO,ST,CTA,PMO,0,1200,0,0,0,27,54,AirbusSmall
JDKFYDXB,PMO,ST,CTA,PMO,0,1200,0,0,0,20,55,AirbusSmall
EAJSTVNV,PMO,ST,CTA,PMO,0,1200,0,0,0,29,50,AirbusSmall
QZWHOPKH,PMO,ST,CTA,PMO,0,1200,0,0,0,21,54,AirbusSmall
RHEYFWFA,CDG,CP,CDG,CDG,0,1200,0,0,0,23,41,BoeingSmall
UMSMJGAH,CDG,FO,CDG,CDG,0,1200,0,0,0,26,57,BoeingSmall
NOOGIAFF,CDG,CS,CDG,CDG,0,1200,0,0,0,27,52,BoeingSmall
LAHSXSRV,CDG,ST,CDG,CDG,0,1200,0,0,0,26,43,BoeingSmall
STSHXQJA,CDG,ST,CDG,CDG,0,1200,0,0,0,20,49,BoeingSmall
PJCBRYPF,CDG,ST,CDG,CDG,0,1200,0,0,0,25,52,BoeingSmall
OPWIRGZM,ORY,CP,ORY,ORY,0,1200,0,0,0,25,43,AirbusSmall
FJUHTDVZ,ORY,FO,ORY,ORY,0,1200,0,0,0,26,46,AirbusSmall
DAODVZUR,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,49,AirbusSmall
AOZAIIQD,ORY,CSD,ORY,ORY,0,1200,0,0,0,21,47,AirbusSmall
FNLGZDYO,ORY,ST,ORY,ORY,0,1200,0,0,0,22,42,AirbusSmall
JRHOPJLG,ORY,ST,ORY,ORY,0,1200,0,0,0,24,59,AirbusSmall
TQPCSVWE,ORY,ST,ORY,ORY,0,1200,0,0,0,27,57,AirbusSmall
AUSUVRSW,ORY,ST,ORY,ORY,0,1200,0,0,0,28,53,AirbusSmall
KBBCWBEV,ORY,ST,ORY,ORY,0,1200,0,0,0,29,47,AirbusSmall
ZTUEAFUH,ORY,ST,ORY,ORY,0,1200,0,0,0,25,44,AirbusSmall
ZOPBESRD,SXB,CP,ORY,SXB,0,1200,0,0,0,24,55,AirbusSmall
PWCDIZHJ,SXB,FO,ORY,SXB,0,1200,0,0,0,26,54,AirbusSmall
FTOTDAVY,SXB,CSD,ORY,SXB,0,1200,0,0,0,21,45,AirbusSmall
JPIJSZLJ,SXB,CSD,ORY,SXB,0,1200,0,0,0,27,49,AirbusSmall
AWAMILBN,SXB,ST,ORY,SXB,0,1200,0,0,0,25,47,AirbusSmall
EHZEYNEZ,SXB,ST,ORY,SXB,0,1200,0,0,0,23,58,AirbusSmall
BMZGBNPE,SXB,ST,ORY,SXB,0,1200,0,0,0,24,51,AirbusSmall
IBYPZWEH,SXB,ST,ORY,SXB,0,1200,0,0,0,23,57,AirbusSmall
EAQOSVJR,SXB,ST,ORY,SXB,0,1200,0,0,0,22,56,AirbusSmall
EPQSVJNQ,SXB,ST,ORY,SXB,0,1200,0,0,0,29,56,AirbusSmall
LBXYKFNS,VIE,CP,MXP,VIE,0,1200,0,0,0,24,53,AirbusSmall
ERKNJCIG,VIE,FO,MXP,VIE,0,1200,0,0,0,25,46,AirbusSmall
YHXJVILH,VIE,CSD,MXP,VIE,0,1200,0,0,0,23,53,AirbusSmall
SWAWCIFB,VIE,CSD,MXP,VIE,0,1200,0,0,0,28,55,AirbusSmall
BJHDYHIQ,VIE,ST,MXP,VIE,0,1200,0,0,0,20,46,AirbusSmall
NWXIRSMQ,VIE,ST,MXP,VIE,0,1200,0,0,0,24,53,AirbusSmall
MQTHJWFL,VIE,ST,MXP,VIE,0,1200,0,0,0,20,46,AirbusSmall
ZYKMDIWI,VIE,ST,MXP,VIE,0,1200,0,0,0,20,42,AirbusSmall
OOEZMOYV,VIE,ST,MXP,VIE,0,1200,0,0,0,22,58,AirbusSmall
LQUWRPUS,VIE,ST,MXP,VIE,0,1200,0,0,0,20,41,AirbusSmall
WBHLCOAR,ORY,CP,ORY,ORY,0,1200,0,0,0,23,56,AirbusSmall
SCEODJZA,ORY,FO,ORY,ORY,0,1200,0,0,0,22,46,AirbusSmall
BAXADTKV,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,59,AirbusSmall
PARXRIMB,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,42,AirbusSmall
SBYPPZSB,ORY,ST,ORY,ORY,0,1200,0,0,0,23,40,AirbusSmall
EVZBIQTL,ORY,ST,ORY,ORY,0,1200,0,0,0,26,58,AirbusSmall
URESZVHD,ORY,ST,ORY,ORY,0,1200,0,0,0,22,57,AirbusSmall
YIAXANJE,ORY,ST,ORY,ORY,0,1200,0,0,0,25,57,AirbusSmall
HSEQQVBO,ORY,ST,ORY,ORY,0,1200,0,0,0,29,53,AirbusSmall
FPLLUEEM,ORY,ST,ORY,ORY,0,1200,0,0,0,20,52,AirbusSmall
QNXPROSL,ORY,CP,ORY,ORY,0,1200,0,0,0,26,47,AirbusSmall
XHUSDHEA,ORY,FO,ORY,ORY,0,1200,0,0,0,27,44,AirbusSmall
SRUAXSJT,ORY,CSD,ORY,ORY,0,1200,0,0,0,28,43,AirbusSmall
SNTNAEDE,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,52,AirbusSmall
SZIQLHZH,ORY,ST,ORY,ORY,0,1200,0,0,0,24,52,AirbusSmall
NSOWSOTK,ORY,ST,ORY,ORY,0,1200,0,0,0,27,44,AirbusSmall
YDZYFTFJ,ORY,ST,ORY,ORY,0,1200,0,0,0,21,58,AirbusSmall
CNTWOUKU,ORY,ST,ORY,ORY,0,1200,0,0,0,29,47,AirbusSmall
HEWFPJRE,ORY,ST,ORY,ORY,0,1200,0,0,0,29,47,AirbusSmall
KEAENJCC,ORY,ST,ORY,ORY,0,1200,0,0,0,21,57,AirbusSmall
ZRADRZEL,CDG,CP,TLS,CDG,0,1200,0,0,0,26,42,AirbusSmall
KLDNBTTW,CDG,FO,TLS,CDG,0,1200,0,0,0,28,59,AirbusSmall
KIKARECB,CDG,CSD,TLS,CDG,0,1200,0,0,0,27,55,AirbusSmall
WYPQNEOM,CDG,CSD,TLS,CDG,0,1200,0,0,0,26,56,AirbusSmall
HSSSLLHT,CDG,ST,TLS,CDG,0,1200,0,0,0,22,50,AirbusSmall
BEKMFYGO,CDG,ST,TLS,CDG,0,1200,0,0,0,25,59,AirbusSmall
ZBHMSECA,CDG,ST,TLS,CDG,0,1200,0,0,0,20,56,AirbusSmall
ZMISJMAD,CDG,ST,TLS,CDG,0,1200,0,0,0,24,40,AirbusSmall
QCJGGZWH,CDG,ST,TLS,CDG,0,1200,0,0,0,24,57,AirbusSmall
KQLISSOD,CDG,ST,TLS,CDG,0,1200,0,0,0,21,41,AirbusSmall
KMJZHNRX,PUF,CP,NTE,PUF,0,1200,0,0,0,25,51,ERJ
YJHQUTWA,PUF,FO,NTE,PUF,0,1200,0,0,0,20,43,ERJ
SLGLWIVC,PUF,CSD,NTE,PUF,0,1200,0,0,0,25,47,ERJ
CAYEXPIG,PUF,ST,NTE,PUF,0,1200,0,0,0,25,43,ERJ
YPWVKICE,PUF,ST,NTE,PUF,0,1200,0,0,0,24,44,ERJ
PMVZMTPK,ORY,CP,ORY,ORY,0,1200,0,0,0,29,46,AirbusSmall
PTYDAULG,ORY,FO,ORY,ORY,0,1200,0,0,0,27,59,AirbusSmall
SRXNLCET,ORY,CSD,ORY,ORY,0,1200,0,0,0,26,49,AirbusSmall
VBNXVELN,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,45,AirbusSmall
SFUSKZBY,ORY,ST,ORY,ORY,0,1200,0,0,0,27,51,AirbusSmall
FZDRBKTG,ORY,ST,ORY,ORY,0,1200,0,0,0,28,58,AirbusSmall
HGWFKSLR,ORY,ST,ORY,ORY,0,1200,0,0,0,22,53,AirbusSmall
VHNXITIQ,ORY,ST,ORY,ORY,0,1200,0,0,0,24,56,AirbusSmall
PZDZXCEW,ORY,ST,ORY,ORY,0,1200,0,0,0,22,52,AirbusSmall
AJGQFQAI,ORY,ST,ORY,ORY,0,1200,0,0,0,29,58,AirbusSmall
LBZRUMVC,CDG,CP,CDG,CDG,0,1200,0,0,0,28,42,AirbusSmall
DLWWZOQX,CDG,FO,CDG,CDG,0,1200,0,0,0,28,49,AirbusSmall
DTVQGKEW,CDG,CSD,CDG,CDG,0,1200,0,0,0,21,50,AirbusSmall
APCYERZK,CDG,CSD,CDG,CDG,0,1200,0,0,0,24,57,AirbusSmall
EPLYGFIF,CDG,ST,CDG,CDG,0,1200,0,0,0,22,43,AirbusSmall
YRXIVXAW,CDG,ST,CDG,CDG,0,1200,0,0,0,26,58,AirbusSmall
RKTMTEDV,CDG,ST,CDG,CDG,0,1200,0,0,0,21,55,AirbusSmall
HBQLJTEY,CDG,ST,CDG,CDG,0,1200,0,0,0,27,58,AirbusSmall
MRPUBCSX,CDG,ST,CDG,CDG,0,1200,0,0,0,29,50,AirbusSmall
WNKRHYPP,CDG,ST,CDG,CDG,0,1200,0,0,0,28,50,AirbusSmall
EMPEBGNH,CDG,CP,PMO,CDG,0,1200,0,0,0,29,58,AirbusSmall
ALIABOAB,CDG,FO,PMO,CDG,0,1200,0,0,0,20,51,AirbusSmall
FIONXFOI,CDG,CSD,PMO,CDG,0,1200,0,0,0,25,41,AirbusSmall
WGQBJQMD,CDG,CSD,PMO,CDG,0,1200,0,0,0,25,59,AirbusSmall
SMODRZUW,CDG,ST,PMO,CDG,0,1200,0,0,0,21,46,AirbusSmall
NPFESOSU,CDG,ST,PMO,CDG,0,1200,0,0,0,23,44,AirbusSmall
DYXCUSNV,CDG,ST,PMO,CDG,0,1200,0,0,0,21,42,AirbusSmall
JQCIIYBR,CDG,ST,PMO,CDG,0,1200,0,0,0,26,42,AirbusSmall
KELTXNAW,CDG,ST,PMO,CDG,0,1200,0,0,0,23,47,AirbusSmall
TIXCTBET,CDG,ST,PMO,CDG,0,1200,0,0,0,20,40,AirbusSmall
EFNXEYON,BES,CP,CFE,BES,0,1200,0,0,0,24,59,Fokker
DYCRDXXK,BES,FO,CFE,BES,0,1200,0,0,0,20,42,Fokker
ZTIFFQAR,BES,CSD,CFE,BES,0,1200,0,0,0,29,53,Fokker
HMSVACIX,BES,ST,CFE,BES,0,1200,0,0,0,22,55,Fokker
HRGQIQYT,BES,ST,CFE,BES,0,1200,0,0,0,25,52,Fokker
QMTEDMYB,BES,ST,CFE,BES,0,1200,0,0,0,24,58,Fokker
QAPASDQR,BOD,CP,SXB,BOD,0,1200,0,0,0,26,52,ERJ
AYNFZWBL,BOD,FO,SXB,BOD,0,1200,0,0,0,28,49,ERJ
IOKKMCOQ,BOD,CSD,SXB,BOD,0,1200,0,0,0,24,48,ERJ
FCEJJJIW,BOD,ST,SXB,BOD,0,1200,0,0,0,28,43,ERJ
NFCLFVAG,BOD,ST,SXB,BOD,0,1200,0,0,0,22,59,ERJ
NFEPGZQP,CFE,CP,RNS,CFE,0,1200,0,0,0,26,58,CRJ
ZHVZGJOS,CFE,FO,RNS,CFE,0,1200,0,0,0,23,58,CRJ
EMCAHRPN,CFE,CS,RNS,CFE,0,1200,0,0,0,26,51,CRJ
DNFDEDZM,CFE,ST,RNS,CFE,0,1200,0,0,0,29,57,CRJ
JPSTDIAD,CFE,ST,RNS,CFE,0,1200,0,0,0,24,48,CRJ
QOMPVOWZ,ORY,CP,ORY,ORY,0,1200,0,0,0,27,46,AirbusSmall
IOFYYTCB,ORY,FO,ORY,ORY,0,1200,0,0,0,28,51,AirbusSmall
EIKFDCSQ,ORY,CSD,ORY,ORY,0,1200,0,0,0,24,56,AirbusSmall
KKRSCXVG,ORY,CSD,ORY,ORY,0,1200,0,0,0,27,47,AirbusSmall
XHMYEAVG,ORY,ST,ORY,ORY,0,1200,0,0,0,23,41,AirbusSmall
QZNMKNYN,ORY,ST,ORY,ORY,0,1200,0,0,0,29,58,AirbusSmall
QUHMKLLB,ORY,ST,ORY,ORY,0,1200,0,0,0,27,56,AirbusSmall
NLBGDBFE,ORY,ST,ORY,ORY,0,1200,0,0,0,29,55,AirbusSmall
RMQYUOQP,ORY,ST,ORY,ORY,0,1200,0,0,0,24,55,AirbusSmall
WBAKDDDT,ORY,ST,ORY,ORY,0,1200,0,0,0,23,47,AirbusSmall
KFTWPEPE,CDG,CP,CDG,CDG,0,1200,0,0,0,28,46,AirbusSmall
VMYKDJPG,CDG,FO,CDG,CDG,0,1200,0,0,0,21,44,AirbusSmall
FFLLLNDD,CDG,CSD,CDG,CDG,0,1200,0,0,0,26,43,AirbusSmall
FXZTRZJZ,CDG,CSD,CDG,CDG,0,1200,0,0,0,27,56,AirbusSmall
KVBFTLHC,CDG,ST,CDG,CDG,0,1200,0,0,0,22,57,AirbusSmall
HRRSMMAG,CDG,ST,CDG,CDG,0,1200,0,0,0,20,44,AirbusSmall
ESRHHDWQ,CDG,ST,CDG,CDG,0,1200,0,0,0,21,56,AirbusSmall
IVYJCHRS,CDG,ST,CDG,CDG,0,1200,0,0,0,20,47,AirbusSmall
JEUZVGKD,CDG,ST,CDG,CDG,0,1200,0,0,0,24,45,AirbusSmall
CZLVGPSJ,CDG,ST,CDG,CDG,0,1200,0,0,0,28,56,AirbusSmall
AZZDTNJB,MLH,CP,PUF,MLH,0,1200,0,0,0,21,52,BAE
OWNBOAZX,MLH,FO,PUF,MLH,0,1200,0,0,0,28,45,BAE
XYLUQGVT,MLH,CS,PUF,MLH,0,1200,0,0,0,23,53,BAE
RQLBAZAY,MLH,ST,PUF,MLH,0,1200,0,0,0,28,43,BAE
LUNYOJVA,MLH,ST,PUF,MLH,0,1200,0,0,0,28,43,BAE
IQWJVSEJ,MLH,ST,PUF,MLH,0,1200,0,0,0,27,57,BAE
QKQUBRRI,FCO,CP,PMO,FCO,0,1200,0,0,0,20,44,AirbusSmall
AWFJNNFX,FCO,FO,PMO,FCO,0,1200,0,0,0,23,53,AirbusSmall
TMRYYLNP,FCO,CSD,PMO,FCO,0,1200,0,0,0,20,47,AirbusSmall
PXEPBXRF,FCO,CSD,PMO,FCO,0,1200,0,0,0,22,49,AirbusSmall
JNQBQNOT,FCO,ST,PMO,FCO,0,1200,0,0,0,29,45,AirbusSmall
ZNRLQRXN,FCO,ST,PMO,FCO,0,1200,0,0,0,21,46,AirbusSmall
TRPHZOMD,FCO,ST,PMO,FCO,0,1200,0,0,0,26,59,AirbusSmall
ZAEKSMLJ,FCO,ST,PMO,FCO,0,1200,0,0,0,24,46,AirbusSmall
SSVTUDDO,FCO,ST,PMO,FCO,0,1200,0,0,0,23,50,AirbusSmall
RUZTTXAS,FCO,ST,PMO,FCO,0,1200,0,0,0,22,59,AirbusSmall
WKWNBGEJ,CDG,CP,CDG,CDG,0,1200,0,0,0,20,58,AirbusSmall
SZMUBADD,CDG,FO,CDG,CDG,0,1200,0,0,0,25,48,AirbusSmall
HBEPEZCT,CDG,CSD,CDG,CDG,0,1200,0,0,0,23,54,AirbusSmall
KARFWKJJ,CDG,CSD,CDG,CDG,0,1200,0,0,0,21,43,AirbusSmall
UBQUZUXZ,CDG,ST,CDG,CDG,0,1200,0,0,0,29,50,AirbusSmall
LJGOAHBR,CDG,ST,CDG,CDG,0,1200,0,0,0,20,57,AirbusSmall
TBXGPVMX,CDG,ST,CDG,CDG,0,1200,0,0,0,23,58,AirbusSmall
QKSHQVFI,CDG,ST,CDG,CDG,0,1200,0,0,0,20,57,AirbusSmall
JEIHKFTQ,CDG,ST,CDG,CDG,0,1200,0,0,0,28,52,AirbusSmall
LOBFGNDV,CDG,ST,CDG,CDG,0,1200,0,0,0,25,51,AirbusSmall
MKBURFFM,NCE,CP,NCE,NCE,0,1200,0,0,0,21,49,BAE
IIJSHMKY,NCE,FO,NCE,NCE,0,1200,0,0,0,27,50,BAE
XCZVFMZZ,NCE,CS,NCE,NCE,0,1200,0,0,0,22,51,BAE
ZGNWEOAW,NCE,ST,NCE,NCE,0,1200,0,0,0,28,42,BAE
ZGKSBAIR,NCE,ST,NCE,NCE,0,1200,0,0,0,23,55,BAE
LXFQUNAU,NCE,ST,NCE,NCE,0,1200,0,0,0,20,58,BAE
WSIWVTPD,ORY,CP,ORY,ORY,0,1200,0,0,0,22,48,AirbusSmall
PPHGEVVU,ORY,FO,ORY,ORY,0,1200,0,0,0,22,47,AirbusSmall
HYHNRRWT,ORY,CSD,ORY,ORY,0,1200,0,0,0,23,40,AirbusSmall
GMGHXCOV,ORY,CSD,ORY,ORY,0,1200,0,0,0,20,56,AirbusSmall
RFFUDHBE,ORY,ST,ORY,ORY,0,1200,0,0,0,22,47,AirbusSmall
BGAQSQDC,ORY,ST,ORY,ORY,0,1200,0,0,0,23,43,AirbusSmall
QARMUKIK,ORY,ST,ORY,ORY,0,1200,0,0,0,25,54,AirbusSmall
TLBSXPLL,ORY,ST,ORY,ORY,0,1200,0,0,0,21,50,AirbusSmall
LLDFLHYS,ORY,ST,ORY,ORY,0,1200,0,0,0,21,46,AirbusSmall
ZWRXCLFC,ORY,ST,ORY,ORY,0,1200,0,0,0,23,42,AirbusSmall
VGFIMIDW,RNS,CP,MRS,RNS,0,1200,0,0,0,26,51,AirbusSmall
FRKXHVAM,RNS,FO,MRS,RNS,0,1200,0,0,0,20,48,AirbusSmall
RBWWXWDU,RNS,CSD,MRS,RNS,0,1200,0,0,0,20,48,AirbusSmall
YBCBIGAY,RNS,CSD,MRS,RNS,0,1200,0,0,0,25,48,AirbusSmall
MSYWHEDD,RNS,ST,MRS,RNS,0,1200,0,0,0,28,54,AirbusSmall
AKPHJXTG,RNS,ST,MRS,RNS,0,1200,0,0,0,23,41,AirbusSmall
NBTJFSCL,RNS,ST,MRS,RNS,0,1200,0,0,0,27,59,AirbusSmall
GFCWDMKL,RNS,ST,MRS,RNS,0,1200,0,0,0,20,53,AirbusSmall
SEFNBNTV,RNS,ST,MRS,RNS,0,1200,0,0,0,20,50,AirbusSmall
ZXZIKUVF,RNS,ST,MRS,RNS,0,1200,0,0,0,27,58,AirbusSmall
BBQRHDRF,NCE,CP,LIG,NCE,0,1200,0,0,0,22,49,ERJ
TQEGZARS,NCE,FO,LIG,NCE,0,1200,0,0,0,29,59,ERJ
HAQMBXOZ,NCE,CSD,LIG,NCE,0,1200,0,0,0,26,56,ERJ
CCXNKIIB,NCE,ST,LIG,NCE,0,1200,0,0,0,22,48,ERJ
ZCFJUKAK,NCE,ST,LIG,NCE,0,1200,0,0,0,23,58,ERJ
SDULLENL,CDG,CP,CDG,CDG,0,1200,0,0,0,22,42,AirbusSmall
LWFRUPNK,CDG,FO,CDG,CDG,0,1200,0,0,0,24,46,AirbusSmall
SUGVVNPX,CDG,CSD,CDG,CDG,0,1200,0,0,0,25,42,AirbusSmall
IUTLIOEN,CDG,CSD,CDG,CDG,0,1200,0,0,0,29,41,AirbusSmall
SDKMCFXU,CDG,ST,CDG,CDG,0,1200,0,0,0,26,41,AirbusSmall
LTTTRKDA,CDG,ST,CDG,CDG,0,1200,0,0,0,24,48,AirbusSmall
XJSGDLUD,CDG,ST,CDG,CDG,0,1200,0,0,0,24,50,AirbusSmall
